CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
1200-TUZHR,1,United States,California,Posey,93260,"35.861928, -118.636698",35.861928,-118.636698,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,No,0,53,2565,
9365-CSLBQ,1,United States,California,Richgrove,93261,"35.809921, -119.127437",35.809921,-119.127437,Male,No,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,No,0,60,4155,
5884-FBCTL,1,United States,California,Shafter,93263,"35.490705, -119.286833",35.490705,-119.286833,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No,0,67,5611,
7130-CTCUS,1,United States,California,Springville,93265,"36.245926, -118.693138",36.245926,-118.693138,Male,Yes,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No,0,34,3324,
6242-FEGFD,1,United States,California,Stratford,93266,"36.175255, -119.813805",36.175255,-119.813805,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,No,0,69,4454,
6194-HBGQN,1,United States,California,Taft,93268,"35.184837, -119.402525",35.184837,-119.402525,Male,No,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,No,0,56,4549,
7634-WSWDB,1,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,Female,No,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,0,22,4194,
6986-IXNDM,1,United States,California,Three Rivers,93271,"36.413433, -118.854708",36.413433,-118.854708,Male,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No,0,38,4296,
2987-BJXIK,1,United States,California,Tulare,93274,"36.185471, -119.375243",36.185471,-119.375243,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,No,0,45,4180,
9769-TSBZE,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559,Female,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,No,0,72,5265,
1395-WSWXR,1,United States,California,Weldon,93283,"35.55647, -118.244914",35.55647,-118.244914,Male,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,0,43,4117,
6023-GSSXW,1,United States,California,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,Female,No,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,0,51,4162,
6752-APNJL,1,United States,California,Woodlake,93286,"36.464635, -119.094348",36.464635,-119.094348,Male,No,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No,0,57,3449,
0420-HLGXF,1,United States,California,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,Female,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036,No,0,58,3860,
7446-KQISO,1,United States,California,Visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,No,0,38,4221,
9823-EALYC,1,United States,California,Bakersfield,93301,"35.383937, -119.020428",35.383937,-119.020428,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,No,0,51,6067,
0582-AVCLN,1,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,No,0,59,5919,
5803-NQJZO,1,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.391733,-118.984109,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,No,0,74,5242,
2607-DHDAK,1,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,No,0,29,5027,
1073-XXCZD,1,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185,Male,No,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,No,0,79,6228,
0743-HRVFF,1,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,Female,No,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,No,0,48,4132,
4006-HKYHO,1,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,Male,No,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.7,5309.5,No,0,74,5841,
3727-JEZTU,1,United States,California,Bakersfield,93312,"35.392599, -119.245341",35.392599,-119.245341,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,0,21,2152,
8143-ETQTI,1,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,Female,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,No,0,78,4896,
9667-TKTVZ,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,Female,No,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.35,117.05,No,0,71,4916,
3657-COGMW,1,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,Female,Yes,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.1,5839.3,No,0,69,4251,
8570-KLJYJ,1,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,54.45,1893.5,No,0,56,4462,
7754-IXRMC,1,United States,California,Atascadero,93422,"35.453912, -120.69461",35.453912,-120.69461,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,45.35,No,0,23,3980,
9473-CBZOP,1,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.186644,-120.728305,Female,No,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.0,1654.45,No,0,67,4891,
2969-WGHQO,1,United States,California,Bradley,93426,"35.842889, -121.004862",35.842889,-121.004862,Female,No,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,69.45,477.05,No,0,54,3334,
4334-HOWRP,1,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546,No,0,78,4049,
5863-OOKCL,1,United States,California,Cayucos,93430,"35.511833, -120.918713",35.511833,-120.918713,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,No,0,62,5949,
1686-STUHN,1,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,849.9,No,0,39,3575,
1329-VHWNP,1,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843,Female,No,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.05,189.95,No,0,63,4404,
0266-GMEAO,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,No,0,70,5879,
5574-NXZIU,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,Male,No,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,No,0,33,4273,
0019-GFNTW,1,United States,California,Los Olivos,93441,"34.70434, -120.02609",34.70434,-120.02609,Female,No,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.05,2560.1,No,0,37,5795,
4256-ZWTZI,1,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,Female,No,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.0,286.8,No,0,52,2789,
8309-PPCED,1,United States,California,Nipomo,93444,"35.050345, -120.489599",35.050345,-120.489599,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,No,0,55,6030,
4098-NAUKP,1,United States,California,Oceano,93445,"35.059695, -120.604741",35.059695,-120.604741,Male,Yes,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,No,0,72,6404,
5196-WPYOW,1,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,No,0,21,6148,
4608-LCIMN,1,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,No,0,63,5724,
1485-YDHMM,1,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,Male,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,4631.7,No,0,56,4740,
4054-CUMIA,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,401.95,No,0,40,2429,
0603-TPMIB,1,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,Female,No,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.45,1534.05,No,0,30,4746,
2525-GVKQU,1,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,Female,No,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093,No,0,35,4192,
8161-QYMTT,1,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,701.3,No,0,22,5259,
9581-GVBXT,1,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,Male,No,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,34.8,1980.3,No,0,23,6300,
5862-BRIXZ,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,Male,No,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,No,0,36,2694,
5404-GGUKR,1,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,Male,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,No,0,28,2893,
3308-JSGML,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,Male,Yes,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,No,0,49,6306,
2126-GSEGL,1,United States,California,Solvang,93463,"34.624399, -120.137875",34.624399,-120.137875,Female,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,No,0,32,4032,
0440-QEXBZ,1,United States,California,Mojave,93501,"35.097323, -118.171288",35.097323,-118.171288,Female,No,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,No,0,42,5790,
2434-EEVDB,1,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.6,5948.7,No,0,26,5038,
6762-QVYJO,1,United States,California,Acton,93510,"34.501452, -118.207862",34.501452,-118.207862,Female,No,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,No,0,21,4678,
6199-IWKGC,1,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,Female,Yes,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.25,4753.85,No,0,59,5453,
2675-DHUTR,1,United States,California,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,5780.7,No,0,21,4993,
8152-VETUR,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.7,6869.7,No,0,75,5406,
7446-YPODE,1,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,Male,Yes,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.25,662.95,No,0,23,5296,
9522-BNTHX,1,United States,California,Caliente,93518,"35.358953, -118.527064",35.358953,-118.527064,Female,Yes,No,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,1765.95,No,0,32,5597,
4676-WLUHT,1,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,Male,No,No,No,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,No,0,26,6143,
7980-MHFLQ,1,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,No,0,67,5192,
0757-WCUUZ,1,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,Male,No,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,3409.1,No,0,72,4232,
1629-DQQVB,1,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,Female,No,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,No,0,25,2331,
0374-AACSZ,1,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.15,50.15,No,0,30,4421,
4872-VXRIL,1,United States,California,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,Male,No,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.65,3665.55,No,0,70,4656,
9140-CZQZZ,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,No,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,No,0,39,5601,
3423-HHXAO,1,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,Female,No,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,272,No,0,72,2993,
9938-TKDGL,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.55,6668,No,0,20,4319,
0531-ZZJWQ,1,United States,California,Lone Pine,93545,"36.590415, -118.073839",36.590415,-118.073839,Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,No,0,54,4958,
6537-QLGEX,1,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,Female,No,No,No,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4,No,0,39,3300,
2688-BHGOG,1,United States,California,Olancha,93549,"36.296851, -117.865469",36.296851,-117.865469,Male,Yes,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,No,0,76,5811,
3160-TYXLT,1,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,Male,No,No,No,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,No,0,63,6245,
1325-USMEC,1,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,No,0,53,4120,
0916-QOFDP,1,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,Female,Yes,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,No,0,29,3471,
5606-AMZBO,1,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251,Female,No,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,No,0,26,3403,
6199-IPCAO,1,United States,California,Tehachapi,93561,"35.073777, -118.652112",35.073777,-118.652112,Female,No,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,No,0,70,2828,
5640-CAXOA,1,United States,California,Auberry,93602,"36.991762, -119.242874",36.991762,-119.242874,Female,No,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,No,0,25,5455,
2235-EZAIK,1,United States,California,Badger,93603,"36.64545, -118.924982",36.64545,-118.924982,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,No,0,79,4288,
3847-BAERP,1,United States,California,Bass Lake,93604,"37.458367, -119.345011",37.458367,-119.345011,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247,No,0,29,4905,
